source,target,distance
393,413,0.074462
393,415,1.5335
393,421,2.5397
393,425,1.0917
393,437,0.39144
393,442,0.31791
393,443,0.51464
393,453,2.2058
393,457,0.56982
393,472,0.61218
393,475,1.3822
393,476,2.2815
393,477,0.4278
393,490,0.12032
393,492,0.87125
393,493,1.6373
393,496,0.67093
393,497,0.83473
393,500,0.39994
394,400,0.927
394,404,2.4169
394,407,1.4206
394,413,2.3336
394,415,0.87454
394,421,0.1317
394,425,1.3164
394,437,2.7995
394,442,2.0901
394,443,2.9227
394,453,0.20223
394,457,1.8382
394,472,1.7959
394,475,1.0258
394,476,0.12657
394,477,2.8358
394,490,2.5284
394,492,1.5368
394,493,0.77072
394,496,1.7371
394,497,1.5733
394,500,2.0081
400,404,1.4899
400,407,0.49363
400,413,1.4066
400,415,0.052455
400,421,1.0587
400,425,0.38936
400,437,1.8725
400,442,1.1631
400,443,1.9957
400,453,0.72477
400,457,0.91121
400,472,0.86885
400,475,0.098813
400,476,0.80043
400,477,1.9088
400,490,1.6014
400,492,0.60978
400,493,0.15628
400,496,0.8101
400,497,0.6463
400,500,1.0811
404,407,0.99622
404,413,0.083285
404,415,1.5423
404,421,2.5486
404,425,1.1005
404,437,0.38262
404,442,0.32674
404,443,0.50582
404,453,2.2146
404,457,0.57864
404,472,0.621
404,475,1.391
404,476,2.2903
404,477,0.41897
404,490,0.1115
404,492,0.88007
404,493,1.6461
404,496,0.67976
404,497,0.84356
404,500,0.40877
407,413,0.91293
407,415,0.54609
407,421,1.5523
407,425,0.10427
407,437,1.3788
407,442,0.66948
407,443,1.502
407,453,1.2184
407,457,0.41757
407,472,0.37522
407,475,0.39482
407,476,1.2941
407,477,1.4152
407,490,1.1077
407,492,0.11615
407,493,0.64991
407,496,0.31646
407,497,0.15266
407,500,0.58745
413,415,1.459
413,421,2.4653
413,425,1.0172
413,437,0.4659
413,442,0.24345
413,443,0.5891
413,453,2.1313
413,457,0.49536
413,472,0.53772
413,475,1.3078
413,476,2.207
413,477,0.50226
413,490,0.19479
413,492,0.79679
413,493,1.5628
413,496,0.59647
413,497,0.76027
413,500,0.32548
415,421,1.0062
415,425,0.44182
415,437,1.9249
415,442,1.2156
415,443,2.0481
415,453,0.67232
415,457,0.96366
415,472,0.92131
415,475,0.15127
415,476,0.74797
415,477,1.9613
415,490,1.6538
415,492,0.66224
415,493,0.10382
415,496,0.86255
415,497,0.69875
415,500,1.1335
421,425,1.4481
421,437,2.9312
421,442,2.2218
421,443,3.0544
421,453,0.33393
421,457,1.9699
421,472,1.9276
421,475,1.1575
421,476,0.25827
421,477,2.9675
421,490,2.6601
421,492,1.6685
421,493,0.90242
421,496,1.8688
421,497,1.705
421,500,2.1398
425,437,1.4831
425,442,0.77376
425,443,1.6063
425,453,1.1141
425,457,0.52185
425,472,0.47949
425,475,0.29055
425,476,1.1898
425,477,1.5195
425,490,1.212
425,492,0.22042
425,493,0.54564
425,496,0.42074
425,497,0.25694
425,500,0.69173
437,442,0.70936
437,443,0.1232
437,453,2.5972
437,457,0.96126
437,472,1.0036
437,475,1.7737
437,476,2.6729
437,477,0.036354
437,490,0.27112
437,492,1.2627
437,493,2.0288
437,496,1.0624
437,497,1.2262
437,500,0.79138
442,443,0.83255
442,453,1.8879
442,457,0.25191
442,472,0.29426
442,475,1.0643
442,476,1.9635
442,477,0.74571
442,490,0.43824
442,492,0.55333
442,493,1.3194
442,496,0.35302
442,497,0.51682
442,500,0.082027
443,453,2.7204
443,457,1.0845
443,472,1.1268
443,475,1.8969
443,476,2.7961
443,477,0.086844
443,490,0.39432
443,492,1.3859
443,493,2.1519
443,496,1.1856
443,497,1.3494
443,500,0.91458
453,457,1.636
453,472,1.5936
453,475,0.82359
453,476,0.075655
453,477,2.6336
453,490,2.3261
453,492,1.3346
453,493,0.56849
453,496,1.5349
453,497,1.3711
453,500,1.8059
457,472,0.042357
457,475,0.8124
457,476,1.7116
457,477,0.99762
457,490,0.69014
457,492,0.30143
457,493,1.0675
457,496,0.10111
457,497,0.26491
457,500,0.16988
472,475,0.77004
472,476,1.6693
472,477,1.04
472,490,0.7325
472,492,0.25907
472,493,1.0251
472,496,0.058756
472,497,0.22255
472,500,0.21224
475,476,0.89924
475,477,1.81
475,490,1.5025
475,492,0.51097
475,493,0.25509
475,496,0.71128
475,497,0.54748
475,500,0.98228
476,477,2.7093
476,490,2.4018
476,492,1.4102
476,493,0.64415
476,496,1.6105
476,497,1.4467
476,500,1.8815
477,490,0.30747
477,492,1.299
477,493,2.0651
477,496,1.0987
477,497,1.2625
477,500,0.82774
490,492,0.99157
490,493,1.7576
490,496,0.79126
490,497,0.95506
490,500,0.52027
492,493,0.76606
492,496,0.20031
492,497,0.036515
492,500,0.47131
493,496,0.96637
493,497,0.80258
493,500,1.2374
496,497,0.1638
496,500,0.27099
497,500,0.43479
